restaurant_id, cuisine_type
535,Comfort Food
535, Cajun
535, Creol
536,American
536, Burgers
536, Comfort Food
536, Vegetarian Friendly
536, Fast Foo
537,Seafood
537, Chinese
537, Sush
538,iz
539,Asian
539, Chinese
539, Family Meal
540,Chinese
540, Asian
540, Noodle
541,Healthy
541, Vegetarian
541, Salad
542,Bakery
542, Dessert
543,Desserts
543, Ice Cream + Frozen Yogurt
543, Comfort Foo
544,Healthy
544, Juice and Smoothies
544, Dessert
545,American
545, Fast Food
545, wings
545, Family Meal
546,Burritos
546, Fast Food
546, Mexica
547,Bakery
547, Comfort Food
547, Desserts
547, Pretzel
547, Family Meal
548,Breakfast and Brunch
548, Bakery
548, Dessert
549,Mexican
549, Fast Food
549, Salad
550,Desserts
550, PIzza
550, Wings
550, Sandwiche
551,Black-owned
551, Desserts
551, Vegetarian
551, Coffee and Tea
551, Health
552,urge
553,Sandwich
553, Del
554,Sandwich
554, Salads
554, Healthy
554, Family Meal
555,Chinese
555, Asian
555, Asian Fusion
555, Family Meal
556,Seafood
556, Fast Food
556, Fish and Chips
556, American
556, Family Meal
557,Wings
557, Desserts
557, Fish &amp; Seafoo
558,Asian Fusion
558, Ramen
558, Sush
559,Seafood
559, American
559, Souther
560,Seafood
560, American
560, Souther
561,American
561, Seafood
561, Dessert
562,Comfort Food
562, American
562, Wing
563,Burgers
563, American
563, Sandwiche
564,Fast Food
564, Sandwich
564, America
565,Coffee and Tea
565, American
565, Breakfast and Brunc
566,Seafood
566, Sandwich
566, Dessert
567,Comfort Food
567, American
567, Wing
568,Mexican
568, Latin American
568, New Mexica
569,American
569, Sandwich
569, Burger
570,American
570, Burgers
570, Comfort Foo
571,Burgers
571, American
571, Sandwiche
572,Pizza
572, American
572, Italia
573,American
573, Burgers
573, Fast Foo
574,Seafood
574, Southern
574, Sandwiche
575,Mexican
575, Latin American
575, New Mexica
576,Pizza
576, Italian
576, Wing
577,Coffee and Tea
577, American
577, Breakfast and Brunc
578,Pizza
578, Wings
578, Sandwiches
578, Desserts
578, American
578, Traditional American
578, Fast Foo
579,Mexican
579, Latin American
579, New Mexica
580,Burgers
580, American
580, Sandwiche
581,Burgers
581, American
581, Sandwiche
582,BBQ
582, American
582, Burger
583,Breakfast and Brunch
583, Donut
584,Pizza
584, Wings
584, Convenienc
585,American
585, Wing
586,Burgers
586, American
586, Sandwiches
586, Family Meal
587,American
587, Seafoo
588,Sandwich
588, American
588, Juice and Smoothie
589,meric
590,American
590, Bar Food
590, Wings
590, Fast Food
590, Chicken
590, Family Meals
590, Exclusive to Eats
590, Comfort Foo
591,Wings
591, American
591, Fast Foo
592,Burgers
592, American
592, Sandwiche
593,Seafood
593, American
593, Souther
594,Ice Cream + Frozen Yogurt
594, Burgers
594, Chicken
594, America
595,Pizza
595, American
595, Italia
596,American
596, Comfort Food
596, Seafoo
597,American
597, burger
597, Sandwic
598,Seafood
598, Fast Food
598, Fish and Chips
598, America
599,American
599, Burgers
599, Salads
599, Family Meals
599, Healthy
599, Comfort Food
599, Pasta
599, Sandwiches
599, Steak
599, Wing
600,American
600, Breakfast and Brunch
600, Coffee and Tea
600, Dinner
600, Desserts
600, Salads
600, Steak
600, Sandwich
600, Healthy
600, Family Meal
601,American
601, Chicken
601, Sandwich
601, Family Meal
602,American
602, burger
602, Fast Food
602, Family Meal
603,Seafood
603, American
603, Family Meal
604,American
604, burger
604, Fast Food
604, Hot Dog
604, Sandwic
605,American
605, burger
605, Family Meal
606,American
606, Family Meal
607,wings
607, American
607, Chicke
608,American
608, Burger
609,American
609, Chicken Strips
609, Sandwic
610,Burgers
610, American
610, Chicken
610, Seafoo
611,American
611, Sandwich
611, Fast Food
611, Kids Friendl
612,American
612, Sandwich
612, Chicken
612, Comfort Food
612, Family Meals
612, Fried Chicken
612, Family Friendl
613,Burgers
613, American
613, Sandwiches
613, Steak
613, Seafood
613, Salads
613, BBQ
613, Healthy
613, Family Friendl
614,Italian
614, Pizza
614, Pasta
614, Family Meal
615,Diner
615, Breakfast and Brunch
615, Burgers
615, Comfort Food
615, Family Friendl
616,Juice and Smoothies
616, Healthy
616, Fast Foo
617,Burgers
617, American
617, Sandwiche
618,Chinese
618, Noodles
618, Asia
619,Chinese
619, Asian
619, Noodle
620,Retail
620, Gift Store
620, Beauty Suppl
621,American
621, Fried Chicke
622,Fast Food
622, Italian
622, pizza
622, wing
623,American
623, Fast Food
623, wing
624,Sandwich
624, Soup
624, Salad
625,Diner
625, Burgers
625, Breakfast and Brunch
625, Comfort Food
625, Pasta
625, Salads
625, Sandwiches
625, Steak
625, American
625, Wing
626,Burgers
626, Bar Food
626, American
626, Family Meal
627,Burritos
627, Mexican
627, Latin America
628,Juice and Smoothies
628, Healthy
628, Drink
629,Seafood
629, Fast Food
629, Fish and Chips
629, American
629, Family Meal
630,American
630, Salads
630, Wings
630, Healthy
630, Family Meal
631,American
631, Fast Food
631, wings
631, Family Meal
632,American
632, Burgers
632, Sandwic
633,Sandwich
633, Del
634,American
634, burger
634, Fast Food
634, Hot Dog
634, Sandwic
635,BBQ
635, American
635, Burgers
635, Comfort Food
635, Souther
636,Fast Food
636, Sandwich
636, America
637,Indian
637, Indian Curry
637, Vegetarian Friendl
638,American
638, Cafe
638, Breakfast and Brunch
638, Burgers
638, Comfort Food
638, Salads
638, Kids Friendly
638, Chicken
638, Health
639,Indian
639, Vegan
639, Vegetarian
639, Asian
639, Pakistani
639, Gluten Free
639, Indian Curr
640,Chinese
640, Asian
640, Asian Fusio
641,Breakfast and Brunch
641, Salads
641, Chicke
642,Desserts
642, PIzza
642, Wings
642, Sandwiche
643,Desserts
643, Ice Cream + Frozen Yogur
644,Wings
644, Seafood
644, Chicke
645,American
645, Fast Food
645, wing
646,Healthy
646, Family Meal
647,Japanese
647, Asian
647, Sush
648,iz
649,Italian
649, Pasta
649, Comfort Foo
650,Comfort Food
650, American
650, Wing
651,Sandwich
651, American
651, Wing
652,American
652, Bar Food
652, Wings
652, Fast Food
652, Chicken
652, Family Meals
652, Exclusive to Eats
652, Comfort Foo
653,American
653, Wing
654,American
654, burger
654, Fast Foo
655,American
655, Bar Food
655, burger
655, Sandwiches
655, Burger
656,Comfort Food
656, American
656, Chicke
657,Sandwich
657, Salads
657, Traditional American
657, Fast Foo
658,BBQ
658, American
658, Burger
659,American
659, Burgers
659, Wing
660,Burgers
660, American
660, Sandwiche
661,American
661, Burgers
661, Wing
662,Mexican
662, Latin American
662, New Mexica
663,American
663, Deli
663, Sandwich
663, Salads
663, Pasta
663, Family Meal
664,Seafood
664, American
664, Family Meal
665,meric
666,Sandwich
666, America
667,Comfort Food
667, American
667, Wing
668,American
668, Burgers
668, Sandwiche
669,Steak
669, America
670,Seafood
670, Fast Food
670, Fish and Chips
670, American
670, Family Meal
671,Mexican
671, Latin American
671, New Mexica
672,Mexican
672, Latin American
672, New Mexica
673,BBQ
673, American
673, Burger
674,American
674, Salads
674, Wings
674, Healthy
674, Family Meal
675,American
675, Burger
676,American
676, Fast Food
676, wing
677,American
677, Sandwich
677, Fast Food
677, Kids Friendl
678,American
678, Breakfast and Brunch
678, burger
678, Comfort Food
678, Dinner
678, Omelette
678, salad
678, Traditional American
678, Family Meal
679,American
679, Barfood
679, Wings
679, Seafood
679, Fish and Chips
679, Desserts
679, Fast Food
679, Bar Food
679, Sandwic
680,Black-owned
680, Desserts
680, Ice Cream + Frozen Yogurt
680, Exclusive to Eat
681,Bar Food
681, Wings
681, American
681, Chicken
681, Burger
682,Chicken Strips
682, Fast Food
682, Fried Chicke
683,American
683, Bar Food
683, BBQ
683, burger
683, Chicken Strips
683, Comfort Food
683, Dinner
683, pasta
683, salad
683, Sandwich
683, Soup
683, Steak
683, Traditional American
683, wings
683, Family Meal
684,American
684, Burgers
684, Fast Foo
685,Burgers
685, American
685, Comfort Food
685, Family Meal
686,Burritos
686, Fast Food
686, Mexica
687,Everyday Essentials
687, Convenience
687, Pharmacy
687, Snack
688,Pharmacy
688, Convenience
688, Everyday Essentials
688, Bab
689,Healthy
689, Mexica
690,Drinks
690, Turkis
691,American
691, Fast Food
691, wings
691, Family Meal
692,Italian
692, pasta
692, pizz
693,Fast Food
693, Sandwich
693, America
694,American
694, Vegan
694, Healthy
694, Alcoho
695,Pizza
695, Gluten Free
695, Salads
695, Desserts
695, Health
696,American
696, Wings
696, Chicke
697,Asian
697, Chinese
697, Family Meal
698,Bubble Tea
698, Coffee and Tea
698, Juic
699,Asian
699, Asian Fusion
699, Korea
700,European
700, Desserts
700, Salads
700, Health
701,Desserts
701, Baker
702,Ice Cream &amp; Frozen Yogurt
702, Comfort Food
702, Dessert
703,American
703, burger
703, Fast Food
703, Hot Dog
703, Sandwic
704,Healthy
704, Family Meal
705,Sandwiches
705, Comfort Foo
706,Desserts
706, Ice Cream &amp; Frozen Yogurt
706, Comfort Foo
707,Indian
707, Vegetarian
707, Pakistani
707, Exclusive to Eats
707, Chicke
708,Mediterranean
708, Greek
708, Vegetaria
709,Ice Cream + Frozen Yogurt
709, Desserts
709, Comfort Foo
710,Vegan
710, Plant Based
710, Sandwich
710, Vegetarian
710, Health
711,pizza
711, Salads
711, Wing
712,Mexican
712, Fast Foo
713,BBQ
713, Salads
713, Wing
714,Salads
714, Sandwich
714, Deli
714, Healthy
714, Family Meal
715,urge
716,Italian
716, Pasta
716, Family Meal
717,Sushi
717, Asian
717, Japanese
717, Burgers
717, Salads
717, Healthy
717, Family Meal
718,Asian Fusion
718, Asian
718, Chines
719,Indian
719, Vegetarian
719, Asia
720,Indian
720, Noodles
720, Gluten Free
720, Vegan
720, Fast Foo
721,Pakistani
721, Halal
721, Vegetarian
721, Gluten Free
721, Indian
721, Fast Food
721, Indian Curry
721, Vegan
721, Chicke
722,Sushi
722, Asian
722, Japanes
723,Chinese
723, Asian
723, Asian Fusio
724,Mediterranean
724, Greek
724, Vegetaria
725,Asian
725, Asian Fusion
725, Korea
726,Thai
726, Asian
726, Noodle
727,Chinese
727, Asian
727, Asian Fusio
728,Comfort Food
728, Fast Foo
729,Japanese
729, Asian
729, Sush
730,Asian
730, Japanese
730, Sush
731,Asian
731, Asian Fusion
731, Korea
732,Italian
732, Family Meal
733,Healthy
733, Sandwich
733, Sou
734,Japanese
734, Sush
735,American
735, Coffee and Te
736,Burgers
736, American
736, Sandwiche
737,American
737, Burgers
737, Sandwiche
738,Ice Cream &amp; Frozen Yogurt
738, Comfort Food
738, Dessert
739,Wings
739, Chicken
739, American
739, Dessert
740,Pizza
740, American
740, Italia
741,American
741, Breakfast and Brunch
741, Dessert
742,American
742, Wings
742, BB
743,American
743, Salads
743, Sandwic
744,Mexican
744, Latin American
744, New Mexica
745,Steak
745, Brazilian
745, Latin American
745, Salads
745, Health
746,American
746, Chicken
746, Fried Chicken
746, Sandwich
746, Burger
747,Breakfast and Brunch
747, Donut
748,Burgers
748, American
748, Sandwiche
749,American
749, Chicken Strips
749, Wings
749, Chicke
750,American
750, Italian
750, Wing
751,American
751, Fast Food
751, Sandwic
752,Mexican
752, Latin American
752, New Mexica
753,BBQ
753, American
753, Burger
754,Pizza
754, Italian
754, Wing
755,Wings
755, American
755, Fast Foo
756,Comfort Food
756, American
756, Burger
757,Burgers
757, American
757, Sandwiche
758,pizza
758, Italian
758, America
759,Ice Cream + Frozen Yogurt
759, Burgers
759, Chicken
759, America
760,Burgers
760, American
760, Sandwiche
761,American
761, Seafood
761, Family Meal
762,American
762, Fast Food
762, wings
762, Family Meal
763,Breakfast and Brunch
763, salad
763, Sandwich
763, Pizza
763, Healthy
763, American
763, Chicke
764,American
764, Sandwiches
764, Salad
765,Comfort Food
765, American
765, Wing
766,Mexican
766, Latin American
766, New Mexican
766, Family Meal
767,Burgers
767, American
767, Sandwiche
768,Caribbean
768, Latin American
768, Dominica
769,American
769, burger
769, Fast Foo
770,American
770, BBQ
770, Comfort Foo
771,Seafood
771, Fast Food
771, American
771, Fish and Chip
772,American
772, Burgers
772, Fast Foo
773,American
773, Burgers
773, Chicken
773, Dessert
774,American
774, Burgers
774, Pizza
774, Family Meal
775,Mexican
775, Latin American
775, New Mexica
776,Burgers
776, American
776, Sandwiches
776, Family Meal
777,American
777, burger
777, Fast Food
777, Family Meal
778,BBQ
778, American
778, Burger
779,Asian
779, Salads
779, Noodles
779, Asian Fusio
780,American
780, Salads
780, Wings
780, Healthy
780, Family Meal
781,American
781, burger
781, Fast Food
781, Hot Dog
781, Sandwic
782,Pizza
782, Wings
782, Sandwiches
782, Desserts
782, American
782, Traditional American
782, Fast Foo
783,Burgers
783, American
783, Sandwiches
783, Dessert
784,American
784, Burger
785,Burgers
785, American
785, Sandwich
785, Salad
786,American
786, Burger
787,Breakfast and Brunch
787, American
787, American
787, Breakfast &amp; Brunc
788,American
788, Sandwiches
788, Desserts
788, Allergy Friendl
789,Indian
789, Vegetarian Friendly
789, Pakistani
789, Chicken
789, Exclusive to Eat
790,Thai
790, Asian
790, Noodles
790, Family Friendl
791,Japanese
791, Asian
791, Sushi
791, Vegetarian Friendly
791, Kids Friendly
791, Allergy Friendl
792,Pizza
792, Desserts
792, Comfort Foo
793,American
793, Breakfast and Brunch
793, burger
793, Comfort Food
793, Dinner
793, Omelette
793, salad
793, Traditional American
793, Family Meal
794,Healthy
794, Salads
794, Vegetarian Friendly
794, Caf
795,American
795, Sandwich
795, Fast Food
795, Kids Friendl
796,Pizza
796, Pasta
796, Salads
796, Sandwich
796, Mediterranean
796, Allergy Friendl
797,Desserts
797, PIzza
797, Salads
797, Healthy
797, Vegetarian Friendly
797, Kids Friendl
798,Burgers
798, American
798, Sandwiches
798, Steak
798, Seafood
798, Salads
798, BBQ
798, Healthy
798, Family Friendl
799,Diner
799, Breakfast and Brunch
799, Burgers
799, Comfort Food
799, Family Friendl
800,Bakery
800, Breakfast and Brunch
800, Cafe
800, Coffee &amp; Te
801,Ice Cream &amp; Frozen Yogurt
801, Comfort Food
801, Desserts
801, Allergy Friendl
802,Juice and Smoothies
802, Healthy
802, Fast Foo
803,Wings
803, Salads
803, Sandwiche
804,Coffee and Tea
804, American
804, Breakfast and Brunc
805,Retail
805, Gift Store
805, Beauty Suppl
806,American
806, Breakfast and Brunch
806, Dessert
807,Chicken Strips
807, Fast Food
807, Fried Chicke
808,Korean
808, Asian
808, BB
809,Sandwich
809, Soup
809, Comfort Foo
810,BBQ
810, American
810, Chicke
811,Desserts
811, Allergy Friendl
812,American
812, Bar Food
812, BBQ
812, burger
812, Chicken Strips
812, Comfort Food
812, Dinner
812, pasta
812, salad
812, Sandwich
812, Soup
812, Steak
812, Traditional American
812, wings
812, Family Meal
813,American
813, Burgers
813, Wings
813, Sandwic
814,Wings
814, Chicken
814, America
815,Burritos
815, Fast Food
815, Mexica
816,Everyday Essentials
816, Convenience
816, Pharmacy
816, Snack
817,American
817, Steak
817, Comfort Foo
818,Desserts
818, Pastr
819,Ice Cream + Frozen Yogurt
819, Dessert
820,Indian
820, Pakistani
820, Indian Curry
820, Chicken
820, Halal
820, Vegetarian
820, Gluten Free
820, Vegan
820, Fast Foo
821,American
821, Steak
821, BB
822,Indian
822, Vegetarian Friendly
822, Chicken
822, Indian Curry
822, Pakistani
822, Halal
822, Exclusive to Eats
822, Gluten Fre
823,Chicken
823, Wings
823, Sandwiches
823, Comfort Food
823, Family Meal
824,Indian
824, Pakistani
824, Indian Curry
824, Chicken
824, Halal
824, Vegetarian
824, Gluten Free
824, Vegan
824, Fast Foo
825,Ice Cream &amp; Frozen Yogurt
825, Comfort Food
825, Dessert
826,Burritos
826, Fast Food
826, Mexica
827,Fast Food
827, American
827, Burger
828,Seafood
828, Fast Food
828, Southern
828, American
828, Fish and Chips
828, American
828, Seafoo
829,Desserts
829, Ice Cream + Frozen Yogurt
829, Comfort Foo
830,Fast Food
830, Sandwich
830, America
831,Pizza
831, Flour based food
831, Kids Friendl
832,Comfort Food
832, Fried Chicken
832, Traditional America
833,iz
834,Sushi
834, Asian
834, Japanes
835,Japanese
835, Asian
835, Sush
836,Mexican
836, Fast Foo
837,Burritos
837, Fast Food
837, Mexica
838,Ice Cream + Frozen Yogurt
838, Desserts
838, Snack
839,Ice Cream &amp; Frozen Yogurt
839, Comfort Food
839, Cand
840,Desserts
840, PIzza
840, Wings
840, Salads
840, Sandwich
840, Breakfast and Brunc
841,Fast Food
841, Italian
841, pizza
841, wing
842,Chinese
842, Asian
842, Asian Fusio
843,Chinese
843, Asian
843, Asian Fusio
844,Seafood
844, Fast Food
844, Fish and Chips
844, American
844, Family Meal
845,Fast Food
845, Sandwich
845, America
846,Seafood
846, Noodles
846, Sou
847,Asian
847, Japanese
847, Noodle
848,Mexican
848, Latin American
848, New Mexica
849,Mexican
849, Latin American
849, New Mexica
850,Mexican
850, Latin American
850, New Mexica
851,American
851, Fried Chicken
851, Southern
851, Sandwich
851, Fast Foo
852,Breakfast and Brunch
852, American
852, Sandwiche
853,Pizza
853, American
853, Italia
854,Burgers
854, American
854, Sandwiche
855,Sandwiches
855, American
855, Health
856,BBQ
856, American
856, Burger
857,Mexican
857, Latin American
857, New Mexica
858,BBQ
858, American
858, Burger
859,Mexican
859, Latin American
859, New Mexica
860,Burgers
860, American
860, Sandwiche
861,Mexican
861, Latin American
861, New Mexica
862,Pizza
862, Italian
862, Wing
863,Burgers
863, American
863, Sandwiche
864,Mexican
864, Latin American
864, New Mexica
865,Ice Cream + Frozen Yogurt
865, Burgers
865, Chicken
865, America
866,Burgers
866, American
866, Sandwiche
867,American
867, Seafoo
868,Pizza
868, Wings
868, Sandwiches
868, Desserts
868, American
868, Traditional American
868, Fast Foo
869,Breakfast and Brunch
869, salad
869, Sandwich
869, Healthy
869, American
869, Chicke
870,American
870, Sandwich
870, Comfort Foo
871,Burgers
871, American
871, Fast Foo
872,American
872, Fast Food
872, wing
873,Seafood
873, American
873, Family Meal
874,Comfort Food
874, American
874, Burger
875,Seafood
875, Fast Food
875, Fish and Chips
875, America
876,American
876, burger
876, Fast Foo
877,American
